SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
30589,"Willow Creek Press Animals Monthly Wall Calendar, Rascally Raccoons, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 stunning images of mischievous raccoons.</li></ul>",,WILLOW CREEK PRESS,13113,EA,14.81,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31828,"TF Publishing Arts & Entertainment Wall Calendar, 12"" x 12"", Travel Posters, January To December 2022",Dive into each month with this TF Publishing Arts & Entertainment Wall Calendar by your side. This calendar provides ample room to mark down important dates and adds an eye-catching touch to your home or business office.,<ul><li>Monthly layout.</li> <li>12 months: January to December.</li> <li>Printed on premium paper with a stitched binding.</li> <li>Includes a 4-month spread for the following year.</li></ul>,,"THE TIME FACTORY, INC.",22-1043,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30767,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Horse Yoga, January to December 2022, 18354","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Funny photos of horses in yoga poses to make you laugh again and again.</li></ul>",,WILLOW CREEK PRESS,18354,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30965,"Cambridge® Monthly Wall Calendar, 15"" x 12"", Amelia, January To December 2021, 1460-707","Display this monthly wall calendar from Cambridge near your desk to remind yourself of upcoming appointments, events and deadlines. The stylish design will complement your space nicely.",<ul><li>1 page per month. Past and future months reference are displayed on each page.</li> <li>Unruled daily blocks for flexible scheduling. </li> <li>12 months: January to December. </li> <li>Pages are securely wire-bound with a hanging loop.</li></ul>,,"ACCO BRANDS USA, LLC",1460-707-21,EA,1.84,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31782,"TF Publishing Arts & Entertainment Mini Wall Calendar, 7"" x 7"", Susan Branch, January To December 2022",Stay on top of your daily schedule by jotting down engagements and appointments with a TF Publishing Arts & Entertainment Mini Wall Calendar. Hang this stylish calendar at your desk or in your locker for quick access.,<ul><li>1 page per month.</li> <li>Spreads include large daily blocks for flexible planning.</li> <li>Special pages include a preview of 4 months in the upcoming year.</li> <li>12 months: January to December.</li> <li>Pages are securely saddle-stitched.</li></ul>,,"THE TIME FACTORY, INC.",22-2033,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29933,,Get a daily dose of your team all year round,<ul><li>Each page features full-color action shots of your favorite athletes.</li> <li>Scaled-down size is perfect for your dorm room or office cubicle. Measures 14” tall when opened.</li> <li>Finish off 2015 with this exclusive design! Includes 4 bonus months — September to December 2015.</li></ul>,,PERFECT TIMING INC,21998040532,EA,10.32,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30054,"Blue Sky™ Monthly Wall Calendar, 15"" x 12"", Baccara Dark, January To December 2020, 116051","Make this Blue Sky wall calendar part of your office. Made for function and style, this wall calendar displays a fashionable design and has plenty of space to jot down your plans.",<ul><li>1 page per month. Reference calendars help make checking dates simple.</li> <li>12 months: January to December.</li> <li>Wire binding has a built-in loop for easy hanging.</li> <li>Baccara Dark floral pattern looks stylish in black and gold.</li></ul>,,BLUE SKY THE COLOR OF IMAGINATION LLC,116051-20,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31991,"Lang Turner Licensing Monthly Wall Calendar, 12"" x 24"", Saquon Barkley, January to December 2022, 22998012140","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998012140,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30480,"Willow Creek Press Animals Monthly Wall Calendar, Catspirations, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 stunning images of cats with inspirational messages.</li></ul>",,WILLOW CREEK PRESS,11157,EA,14.83,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30919,"Blue Sky™ Dabney Lee Seashells Monthly Wall Calendar, 15"" x 12"", June 2020 To July 2021, 118895","Keep track of your year with this Blue Sky Dabney Lee Wall Calendar. A durable hook lets you easily hang this calendar almost anywhere in the classroom, while the seashell design offers a cozy feel while planning your days.",<ul><li>Monthly wall calendar helps you lay out each day.</li> <li>12 months: June to July of the following year.</li> <li>Wire binding with strong wall hook for easy access.</li> <li>Seashell pattern provides a coastal style for any desk.</li></ul>,,BLUE SKY THE COLOR OF IMAGINATION LLC,118895,EA,1.87,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29957,,Get a daily dose of your team all year round,<ul><li>Each page features full-color action shots of your favorite athletes.</li> <li>Scaled-down size is perfect for your dorm room or office cubicle. Measures 14” tall when opened.</li> <li>Finish off 2015 with this exclusive design! Includes 4 bonus months — September to December 2015.</li></ul>,,PERFECT TIMING INC,21998040571,EA,9.71,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30918,"Blue Sky Snow And Graham Monthly Wall Calendar, 11"" x 8-3/4"", Daisies, July 2020 To June 2021, 1209",Be prepared for each important day this school year with written reminders. This Blue Sky Monthly Wall Calendar features ample space to record information along with a pretty and bright design.,"<ul><li>1 page per month.</li> <li>Unruled daily blocks offer dedicated spaces for written due dates, exams, reminders, appointments, school-wide events and more.</li> <li>12 months: July to June of the following year.</li> <li>Sturdy wire binding keeps each page safely together.</li></ul>",,BLUE SKY THE COLOR OF IMAGINATION LLC,120945,EA,1.48,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31870,"TF Publishing Animal Wall Calendar, 12"" x 12"", Doodles, January To December 2022",Go wild with this TF Publishing Animal Wall Calendar. This calendar provides plenty of planning space and adds a lively touch to your home or business office.,<ul><li>Monthly layouts.</li> <li>12 months: January to December.</li> <li>Premium paper promotes a smooth writing experience.</li> <li>Includes a 4-month spread for the following year.</li></ul>,,"THE TIME FACTORY, INC.",22-1175,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30685,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Dolphins, January to December 2022, 17807","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Full-color images of majestic and graceful dolphins on each spread.</li></ul>",,WILLOW CREEK PRESS,17807,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31564,"Brown Trout Regional Monthly Wall Calendar, 12"" x 12"", Carolina Coast, January To December 2021","Add beauty to your scheduling with this Brown Trout Regional Monthly Wall Calendar. The lovely photographs allow you to show off your favorite state or region in your home or office, while also keeping track of your appointments, deadlines and more.",<ul><li>1 page per month. Offers ample space to write down appointments and tasks.</li> <li>12 months: January to December.</li> <li>Pages are stapled together for durability.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,15.24,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31318,"TF Publishing Mini Art & Design Wall Calendar, 7"" x 7"", Coca-Cola, January To December 2021",Add some artistic flair to your work space with a TF Publishing Mini Art & Design Wall Calendar. Monthly spreads are designed with large daily blocks for flexible planning.,<ul><li>1 page per month.</li> <li>Large daily blocks offer plenty of space for flexible planning.</li> <li>12 months: January to December.</li> <li>Includes a 1-page sneak peek at 2022 from January to April.</li> <li>Pages are securely saddle-stiched.</li></ul>,,"THE TIME FACTORY, INC.",21-2069,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30081,"AT-A-GLANCE® Dreams Monthly Wall Calendar, 15"" x 12"", Multicolor, January To December 2020, PM83-707","Enjoy the soft, muted tones of the AT-A-GLANCE Dreams calendar month after month. Designed to complement your décor, this calendar is great for tracking deadlines and due dates.",<ul><li>1 page per month. Reference calendars help you plan ahead.</li> <li>12 months: January to December.</li> <li>Wire binding has a loop for easy hanging.</li></ul>,,"ACCO BRANDS USA, LLC",PM83-707-20,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
